0,0.7861341835908158,0.1505860738713145
1,0.359940038366083,0.36314481293646983
0,0.26983936469920167,0.941716571151428
1,0.8309255572256175,0.3321847312465219
1,0.9822007699501911,0.42308501800452736
1,0.9652830948800326,0.23479939277757678
0,0.6236881320585902,0.2271049408714605
1,0.056971594448867235,0.11863703534408043
1,0.23850352228792282,0.3903620770141054
1,0.7793262838861564,0.9656355907805363
1,0.9638318067996449,0.8787354434301214
0,0.7111700123726336,0.6870207573418163
0,0.45387213137853,0.9741112197840337
0,0.16802096811226075,0.11739196644567274
0,0.680466983013466,0.3777372055868372
0,0.39360264143746093,0.6671286022758857
1,0.6838493011671057,0.6145927251444621
1,0.30263841375468625,0.7114346302181608
0,0.1317341525189515,0.8049217236221164
1,0.1700229699959872,0.7841575139202855
0,0.5218937711289728,0.24946753310987546
1,0.8940029845662012,0.8681360214383027
0,0.1207803418316914,0.3546390874054245
1,0.5787875153482759,0.1114484064758009
1,0.7068058168603357,0.591820855423145
1,0.39875457340813314,0.2547271903472784
1,0.9569324615530023,0.3557465353526156
1,0.46057376392435057,0.3576462836057296
1,0.24539791159737256,0.447908863918958
1,0.20228805041788656,0.7502008630266627
1,0.18749864435361407,0.7856758098517057
1,0.5716244157018536,0.4970683573572183
1,0.7601453461216428,0.45311397078577054
0,0.8673709272179326,0.16684785433789429
1,0.7788582900685787,0.5332810776453473
1,0.7487495479594428,0.0013039657791549253
0,0.3544500755563309,0.6275045460757068
1,0.6920641848786278,0.03773539831583572
0,0.007060530755468197,0.7347351103860373
1,0.36449170830699307,0.7199675865003675
1,0.08967716455125485,0.1089611720145699
1,0.24959967932629223,0.27294613155461456
1,0.7441851395614274,0.6300553566074009
0,0.672250574638396,0.30819249009409333
0,0.6422730605969487,0.3221984567744105
1,0.21405576020906447,0.41163610487854396
1,0.2592816401598875,0.7597805721729289
0,0.7579065042131717,0.4032328200621478
1,0.30181657728070055,0.38207402879087904
1,0.51615113682647,0.023250800732300014
0,0.3538037203499854,0.12765592423585082
1,0.6934704786709299,0.9388972789969805
1,0.6775083056420803,0.469272806706967
1,0.7884569636028343,0.7212964929581784
0,0.47230889374308715,0.3329855828820223
1,0.6831529806978728,0.4918069547100996
1,0.6865290039497434,0.015670326282147373
0,0.5457181725635506,0.8804928062015539
0,0.8305723161993074,0.9353706848907527
0,0.12197073567664207,0.7463660417116125
0,0.011479451733010015,0.7116977373051232
0,0.2613656095846256,0.06914734935406164
0,0.44507918672152025,0.05478420587133748
1,0.9209815217042691,0.8795717931078381
0,0.22341693486964276,0.12135826907743019
0,0.36092395532227073,0.5400757536164932
0,0.2741923445441544,0.48958027596547193
1,0.9393349666449149,0.6972847132406971
1,0.03589046670405405,0.6416856947679096
1,0.34935980762176955,0.4204046178249988
1,0.3896849864125843,0.27880328625494044
1,0.5921979290120445,0.961514789330706
1,0.7028920852277906,0.5233316221653365
1,0.5252686713424255,0.9474650161861621
0,0.7670195492825863,0.41060683629421724
0,0.17781735523332842,0.5960942718850623
0,0.3222844009889252,0.6647064094049856
0,0.44926334668424694,0.5547843724960477
0,0.4560538278658214,0.6411801691496725
1,0.31765625808387654,0.8528573404377697
0,0.3265158721293857,0.6005801066610948
1,0.6327489286195729,0.006409570544525844
1,0.07029782079892533,0.6112605264519038
0,0.16382556877917032,0.20128278251008014
0,0.9841430211802537,0.6561309532959979
1,0.8592780377197294,0.3309908616954208
0,0.10933557289155948,0.7584163363454682
1,0.25492246644493566,0.41127842488955446
1,0.7649057976602839,0.5208639647476897
1,0.8477030739572636,0.310882248569623
1,0.781973694956182,0.5518489373195934
1,0.9610047968738222,0.7737142400670877
0,0.5953118683811073,0.3064050871616276
0,0.2492457827700315,0.5479661906460982
0,0.10230434624838303,0.7188990730993128
0,0.1595127717070679,0.6120509833291358
1,0.6327743435456239,0.5956518524849536
0,0.5943913125965052,0.2624098988090252
1,0.5158189669767484,0.49047799076014753
0,0.0845024600772597,0.37053655174478595
0,0.20094748619141312,0.0643440851589222
1,0.10406035430613447,0.04765765404216704
1,0.6229809934004824,0.20867912182069703
0,0.5651491749197749,0.3670534456982124
0,0.07459371099040224,0.7284666405547919
0,0.8782183617209832,0.07577147209570645
0,0.9300846438043668,0.47179202733141756
1,0.8907161517719675,0.24183257651299583
